"idx","regdate"
"9140","20221206"
"9141","20221206"
"9142","20221206"
"9143","20221206"
"9144","20221206"
"9145","20221206"
"9146","20221206"
"9147","20221206"
"9148","20221206"
"9149","20221206"
"9150","20221206"
"9151","20221206"
"9152","20221206"
"9153","20221206"
"9154","20221206"
"9155","20221206"
"9156","20221206"
"9157","20221206"
"9158","20221206"
"9159","20221206"
"9160","20221206"
"9161","20221206"
"9162","20221206"
"9163","20221206"
"9164","20221206"
"9165","20221206"
"9166","20221206"
"9167","20221206"
"9168","20221206"
"9169","20221206"
"9170","20221206"
"9171","20221206"
"9172","20221206"
"9173","20221206"
"9174","20221206"
"9175","20221206"
"9176","20221206"
"9177","20221206"
"9178","20221206"
"9179","20221206"
"9180","20221206"
"9181","20221206"
"9182","20221206"
"9183","20221206"
"9184","20221206"
"9185","20221206"
"9186","20221206"
"9187","20221206"
"9188","20221206"
"9189","20221206"
"9190","20221206"
"9191","20221206"
"9192","20221206"
"9193","20221206"
"9194","20221206"
"9195","20221206"
"9196","20221206"
"9197","20221206"
"9198","20221206"
"9199","20221206"
"9200","20221206"
"9201","20221206"
"9202","20221206"
"9203","20221206"
"9204","20221206"
"9205","20221206"
"9206","20221206"
"9207","20221206"
"9208","20221206"
"9209","20221206"
"9210","20221206"
"9211","20221206"
"9212","20221206"
"9213","20221206"
"9214","20221206"
"9215","20221206"
"9216","20221206"
"9217","20221206"
"9218","20221206"
"9219","20221206"
"9220","20221206"
"9221","20221206"
"9222","20221206"
"9223","20221206"
"9224","20221206"
"9225","20221206"
"9226","20221206"
"9227","20221206"
"9228","20221206"
"9229","20221206"
"9230","20221206"
"9231","20221206"
"9232","20221206"
"9233","20221206"
"9234","20221206"
"9235","20221206"
"9236","20221206"
"9237","20221206"
"9238","20221206"
"9239","20221206"
"9240","20221206"
"9241","20221206"
"9242","20221206"
"9243","20221206"
"9244","20221206"
"9245","20221206"
"9246","20221206"
"9247","20221206"
"9248","20221206"
"9249","20221206"
"9250","20221206"
"9251","20221206"
"9252","20221206"
"9253","20221206"
"9254","20221206"
"9255","20221206"
"9256","20221206"
"9257","20221206"
"9258","20221206"
"9259","20221206"
"9260","20221206"
"9261","20221206"
"9262","20221206"
"9263","20221206"
"9264","20221206"
"9265","20221206"
"9266","20221206"
"9267","20221206"
"9268","20221206"
"9269","20221206"
"9270","20221206"
"9271","20221206"
"9272","20221206"
"9273","20221206"
"9274","20221206"
"9275","20221206"
"9276","20221206"
"9277","20221206"
"9278","20221206"
"9279","20221206"
"9280","20221206"
"9281","20221206"
"9282","20221206"
"9283","20221206"
"9284","20221206"
"9285","20221206"
"9286","20221206"
"9287","20221206"
"9288","20221206"
"9289","20221206"
"9290","20221206"
"9291","20221206"
"9292","20221206"
"9293","20221206"
"9294","20221206"
"9295","20221206"
"9296","20221206"
"9297","20221206"
"9298","20221206"
"9299","20221206"
"9300","20221206"
"9301","20221206"
"9302","20221206"
"9303","20221206"
"9304","20221206"
"9305","20221206"
"9306","20221206"
"9307","20221206"
"9308","20221206"
"9309","20221206"
"9310","20221206"
"9311","20221206"
"9312","20221206"
"9313","20221206"
"9314","20221206"
"9315","20221206"
"9316","20221206"
"9317","20221206"
"9318","20221206"
"9319","20221206"
"9320","20221206"
"9321","20221206"
"9322","20221206"
"9323","20221206"
"9324","20221206"
"9325","20221206"
"9326","20221206"
"9327","20221206"
"9328","20221206"
"9329","20221206"
"9330","20221206"
"9331","20221206"
"9332","20221206"
"9333","20221206"
"9334","20221206"
"9335","20221206"
"9336","20221206"
"9337","20221206"
"9338","20221206"
"9339","20221206"
"9340","20221206"
"9341","20221206"
"9342","20221206"
"9343","20221206"
"9344","20221206"
"9345","20221206"
"9346","20221206"
"9347","20221206"
"9348","20221206"
"9349","20221206"
"9350","20221206"
"9351","20221206"
"9352","20221206"
"9353","20221206"
"9354","20221206"
"9355","20221206"
"9356","20221206"
"9357","20221206"
"9358","20221206"
"9359","20221206"
"9360","20221206"
"9361","20221206"
"9362","20221206"
"9363","20221206"
"9364","20221206"
"9365","20221206"
"9366","20221206"
"9367","20221206"
"9368","20221206"
"9369","20221206"
"9370","20221206"
"9371","20221206"
"9372","20221206"
"9373","20221206"
"9374","20221206"
"9375","20221206"
"9376","20221206"
"9377","20221206"
"9378","20221206"
"9379","20221206"
"9380","20221206"
"9381","20221206"
"9382","20221206"
"9383","20221206"
"9384","20221206"
"9385","20221206"
"9386","20221206"
"9387","20221206"
"9388","20221206"
"9389","20221206"
"9390","20221206"
"9391","20221206"
"9392","20221206"
"9393","20221206"
"9394","20221206"
"9395","20221206"
"9396","20221206"
"9397","20221206"
"9398","20221206"
"9399","20221206"
"9400","20221206"
"9401","20221206"
"9402","20221206"
"9403","20221206"
"9404","20221206"
"9405","20221206"
"9406","20221206"
"9407","20221206"
"9408","20221206"
"9409","20221206"
"9410","20221206"
"9411","20221206"
"9412","20221206"
"9413","20221206"
"9414","20221206"
"9415","20221206"
"9416","20221206"
"9417","20221206"
"9418","20221206"
"9419","20221206"
"9420","20221206"
"9421","20221206"
"9422","20221206"
"9423","20221206"
"9424","20221206"
"9425","20221206"
"9426","20221206"
"9427","20221206"
"9428","20221206"
"9429","20221206"
"9430","20221206"
"9431","20221206"
"9432","20221206"
"9433","20221206"
"9434","20221206"
"9435","20221206"
"9436","20221206"
"9437","20221206"
"9438","20221206"
"9439","20221206"
"9440","20221206"
"9441","20221206"
"9442","20221206"
"9443","20221206"
"9444","20221206"
"9445","20221206"
"9446","20221206"
"9447","20221206"
"9448","20221206"
"9449","20221206"
"9450","20221206"
"9451","20221206"
"9452","20221206"
"9453","20221206"
"9454","20221206"
"9455","20221206"
"9456","20221206"
"9457","20221206"
"9458","20221206"
"9459","20221206"
"9460","20221206"
"9461","20221206"
"9462","20221206"
"9463","20221206"
"9464","20221206"
"9465","20221206"
"9466","20221206"
"9467","20221206"
"9468","20221206"
"9469","20221206"
"9470","20221206"
"9471","20221206"
"9472","20221206"
"9473","20221206"
"9474","20221206"
"9475","20221206"
"9476","20221206"
"9477","20221206"
"9478","20221206"
"9479","20221206"
"9480","20221206"
"9481","20221206"
"9482","20221206"
"9483","20221206"
"9484","20221206"
"9485","20221206"
"9486","20221206"
"9487","20221206"
"9488","20221206"
"9489","20221206"
"9490","20221206"
"9491","20221206"
"9492","20221206"
"9493","20221206"
"9494","20221206"
"9495","20221206"
"9496","20221206"
"9497","20221206"
"9498","20221206"
"9499","20221206"
"9500","20221206"
"9501","20221206"
"9502","20221206"
"9503","20221206"
"9504","20221206"
"9505","20221206"
"9506","20221206"
"9507","20221206"
"9508","20221206"
"9509","20221206"
"9510","20221206"
"9511","20221206"
"9512","20221206"
"9513","20221206"
"9514","20221206"
"9515","20221206"
"9516","20221206"
"9517","20221206"
"9518","20221206"
"9519","20221206"
"9520","20221206"
"9521","20221206"
"9522","20221206"
"9523","20221206"
"9524","20221206"
"9525","20221206"
"9526","20221206"
"9527","20221206"
"9528","20221206"
"9529","20221206"
"9530","20221206"
"9531","20221206"
"9532","20221206"
"9533","20221206"
"9534","20221206"
"9535","20221206"
"9536","20221206"
"9537","20221206"
"9538","20221206"
"9539","20221206"
"9540","20221206"
"9541","20221206"
"9542","20221206"
"9543","20221206"
"9544","20221206"
"9545","20221206"
"9546","20221206"
"9547","20221206"
"9548","20221206"
"9549","20221206"
"9550","20221206"
"9551","20221206"
"9552","20221206"
"9553","20221206"
"9554","20221206"
"9555","20221206"
"9556","20221206"
"9557","20221206"
"9558","20221206"
"9559","20221206"
"9560","20221206"
"9561","20221206"
"9562","20221206"
"9563","20221206"
"9564","20221206"
"9565","20221206"
"9566","20221206"
"9567","20221206"
"9568","20221206"
"9569","20221206"
"9570","20221206"
"9571","20221206"
"9572","20221206"
"9573","20221206"
"9574","20221206"
"9575","20221206"
"9576","20221206"
"9577","20221206"
"9578","20221206"
"9579","20221206"
"9580","20221206"
"9581","20221206"
"9582","20221206"
"9583","20221206"
"9584","20221206"
"9585","20221206"
"9586","20221206"
"9587","20221206"
"9588","20221206"
"9589","20221206"
"9590","20221206"
"9591","20221206"
"9592","20221206"
"9593","20221206"
"9594","20221206"
"9595","20221206"
"9596","20221206"
"9597","20221206"
"9598","20221206"
"9599","20221206"
"9600","20221206"
"9601","20221206"
"9602","20221206"
"9603","20221206"
"9604","20221206"
"9605","20221206"
"9606","20221206"
"9607","20221206"
"9608","20221206"
"9609","20221206"
"9610","20221206"
"9611","20221206"
"9612","20221206"
"9613","20221206"
"9614","20221206"
"9615","20221206"
"9616","20221206"
"9617","20221206"
"9618","20221206"
"9619","20221206"
"9620","20221206"
"9621","20221206"
"9622","20221206"
"9623","20221206"
"9624","20221206"
"9625","20221206"
"9626","20221206"
"9627","20221206"
"9628","20221206"
"9629","20221206"
"9630","20221206"
"9631","20221206"
"9632","20221206"
"9633","20221206"
"9634","20221206"
"9635","20221206"
"9636","20221206"
"9637","20221206"
"9638","20221206"
"9639","20221206"
"9640","20221206"
"9641","20221206"
"9642","20221206"
"9643","20221206"
"9644","20221206"
"9645","20221206"
"9646","20221206"
"9647","20221206"
"9648","20221206"
"9649","20221206"
"9650","20221206"
"9651","20221206"
"9652","20221206"
"9653","20221206"
"9654","20221206"
"9655","20221206"
"9656","20221206"
"9657","20221206"
"9658","20221206"
"9659","20221206"
"9660","20221206"
"9661","20221206"
"9662","20221206"
"9663","20221206"
"9664","20221206"
"9665","20221206"
"9666","20221206"
"9667","20221206"
"9668","20221206"
"9669","20221206"
"9670","20221206"
"9671","20221206"
"9672","20221206"
"9673","20221206"
"9674","20221206"
"9675","20221206"
"9676","20221206"
"9677","20221206"
"9678","20221206"
"9679","20221206"
"9680","20221206"
"9681","20221206"
"9682","20221206"
"9683","20221206"
"9684","20221206"
"9685","20221206"
"9686","20221206"
"9687","20221206"
"9688","20221206"
"9689","20221206"
"9690","20221206"
"9691","20221206"
"9692","20221206"
"9693","20221206"
"9694","20221206"
"9695","20221206"
"9696","20221206"
"9697","20221206"
"9698","20221206"
"9699","20221206"
"9700","20221206"
"9701","20221206"
"9702","20221206"
"9703","20221206"
"9704","20221206"
"9705","20221206"
"9706","20221206"
"9707","20221206"
"9708","20221206"
"9709","20221206"
"9710","20221206"
"9711","20221206"
"9712","20221206"
"9713","20221206"
"9714","20221206"
"9715","20221206"
"9716","20221206"
"9717","20221206"
"9718","20221206"
"9719","20221206"
"9720","20221206"
"9721","20221206"
"9722","20221206"
"9723","20221206"
"9724","20221206"
"9725","20221206"
"9726","20221206"
"9727","20221206"
"9728","20221206"
"9729","20221206"
"9730","20221206"
"9731","20221206"
"9732","20221206"
"9733","20221206"
"9734","20221206"
"9735","20221206"
"9736","20221206"
"9737","20221206"
"9738","20221206"
"9739","20221206"
"9740","20221206"
"9741","20221206"
"9742","20221206"
"9743","20221206"
"9744","20221206"
"9745","20221206"
"9746","20221206"
"9747","20221206"
"9748","20221206"
"9749","20221206"
"9750","20221206"
"9751","20221206"
"9752","20221206"
"9753","20221206"
"9754","20221206"
"9755","20221206"
"9756","20221206"
"9757","20221206"
"9758","20221206"
"9759","20221206"
"9760","20221206"
"9761","20221206"
"9762","20221206"
"9763","20221206"
"9764","20221206"
"9765","20221206"
"9766","20221206"
"9767","20221206"
"9768","20221206"
"9769","20221206"
"9770","20221206"
"9771","20221206"
"9772","20221206"
"9773","20221206"
"9774","20221206"
"9775","20221206"
"9776","20221206"
"9777","20221206"
"9778","20221206"
"9779","20221206"
"9780","20221206"
"9781","20221206"
"9782","20221206"
"9783","20221206"
"9784","20221206"
"9785","20221206"
"9786","20221206"
"9787","20221206"
"9788","20221206"
"9789","20221206"
"9790","20221206"
"9791","20221206"
"9792","20221206"
"9793","20221206"
"9794","20221206"
"9795","20221206"
"9796","20221206"
"9797","20221206"
"9798","20221206"
"9799","20221206"
"9800","20221206"
"9801","20221206"
"9802","20221206"
"9803","20221206"
"9804","20221206"
"9805","20221206"
"9806","20221206"
"9807","20221206"
"9808","20221206"
"9809","20221206"
"9810","20221206"
"9811","20221206"
"9812","20221206"
"9813","20221206"
"9814","20221206"
"9815","20221206"
"9816","20221206"
"9817","20221206"
"9818","20221206"
"9819","20221206"
"9820","20221206"
"9821","20221206"
"9822","20221206"
"9823","20221206"
"9824","20221206"
"9825","20221206"
"9826","20221206"
"9827","20221206"
"9828","20221206"
"9829","20221206"
"9830","20221206"
"9831","20221206"
"9832","20221206"
"9833","20221206"
"9834","20221206"
"9835","20221206"
"9836","20221206"
"9837","20221206"
"9838","20221206"
"9839","20221206"
"9840","20221206"
"9841","20221206"
"9842","20221206"
"9843","20221206"
"9844","20221206"
"9845","20221206"
"9846","20221206"
"9847","20221206"
"9848","20221206"
"9849","20221206"
"9850","20221206"
"9851","20221206"
"9852","20221206"
"9853","20221206"
"9854","20221206"
"9855","20221206"
"9856","20221206"
"9857","20221206"
"9858","20221206"
"9859","20221206"
"9860","20221206"
"9861","20221206"
"9862","20221206"
"9863","20221206"
"9864","20221206"
"9865","20221206"
"9866","20221206"
"9867","20221206"
"9868","20221206"
"9869","20221206"
"9870","20221206"
"9871","20221206"
"9872","20221206"
"9873","20221206"
"9874","20221206"
"9875","20221206"
"9876","20221206"
"9877","20221206"
"9878","20221206"
"9879","20221206"
"9880","20221206"
"9881","20221206"
"9882","20221206"
"9883","20221206"
"9884","20221206"
"9885","20221206"
"9886","20221206"
"9887","20221206"
"9888","20221206"
"9889","20221206"
"9890","20221206"
"9891","20221206"
"9892","20221206"
"9893","20221206"
"9894","20221206"
"9895","20221206"
"9896","20221206"
"9897","20221206"
"9898","20221206"
"9899","20221206"
"9900","20221206"
"9901","20221206"
"9902","20221206"
"9903","20221206"
"9904","20221206"
"9905","20221206"
"9906","20221206"
"9907","20221206"
"9908","20221206"
"9909","20221206"
"9910","20221206"
"9911","20221206"
"9912","20221206"
"9913","20221206"
"9914","20221206"
"9915","20221206"
"9916","20221206"
"9917","20221206"
"9918","20221206"
"9919","20221206"
"9920","20221206"
"9921","20221206"
"9922","20221206"
"9923","20221206"
"9924","20221206"
"9925","20221206"
"9926","20221206"
"9927","20221206"
"9928","20221206"
"9929","20221206"
"9930","20221206"
"9931","20221206"
"9932","20221206"
"9933","20221206"
"9934","20221206"
"9935","20221206"
"9936","20221206"
"9937","20221206"
"9938","20221206"
"9939","20221206"
"9940","20221206"
"9941","20221206"
"9942","20221206"
"9943","20221206"
"9944","20221206"
"9945","20221206"
"9946","20221206"
"9947","20221206"
"9948","20221206"
"9949","20221206"
"9950","20221206"
"9951","20221206"
"9952","20221206"
"9953","20221206"
"9954","20221206"
"9955","20221206"
"9956","20221206"
"9957","20221206"
"9958","20221206"
"9959","20221206"
"9960","20221206"
"9961","20221206"
"9962","20221206"
"9963","20221206"
"9964","20221206"
"9965","20221206"
"9966","20221206"
"9967","20221206"
"9968","20221206"
"9969","20221206"
"9970","20221206"
"9971","20221206"
"9972","20221206"
"9973","20221206"
"9974","20221206"
"9975","20221206"
"9976","20221206"
"9977","20221206"
"9978","20221206"
"9979","20221206"
"9980","20221206"
"9981","20221206"
"9982","20221206"
"9983","20221206"
"9984","20221206"
"9985","20221206"
"9986","20221206"
"9987","20221206"
"9988","20221206"
"9989","20221206"
"9990","20221206"
"9991","20221206"
"9992","20221206"
"9993","20221206"
"9994","20221206"
"9995","20221206"
"9996","20221206"
"9997","20221206"
"9998","20221206"
"9999","20221206"
"10000","20221206"
"10001","20221206"
"10002","20221206"
"10003","20221206"
"10004","20221206"
"10005","20221206"
"10006","20221206"
"10007","20221206"
"10008","20221206"
"10009","20221206"
"10010","20221206"
"10011","20221206"
"10012","20221206"
"10013","20221206"
"10014","20221206"
"10015","20221206"
"10016","20221206"
"10017","20221206"
"10018","20221206"
"10019","20221206"
"10020","20221206"
"10021","20221206"
"10022","20221206"
"10023","20221206"
"10024","20221206"
"10025","20221206"
"10026","20221206"
"10027","20221206"
"10028","20221206"
"10029","20221206"
"10030","20221206"
"10031","20221206"
"10032","20221206"
"10033","20221206"
"10034","20221206"
"10035","20221206"
"10036","20221206"
"10037","20221206"
"10038","20221206"
"10039","20221206"
"10040","20221206"
"10041","20221206"
"10042","20221206"
"10043","20221206"
"10044","20221206"
"10045","20221206"
"10046","20221206"
"10047","20221206"
"10048","20221206"
"10049","20221206"
"10050","20221206"
"10051","20221206"
"10052","20221206"
"10053","20221206"
"10054","20221206"
"10055","20221206"
"10056","20221206"
"10057","20221206"
"10058","20221206"
"10059","20221206"
"10060","20221206"
"10061","20221206"
"10062","20221206"
"10063","20221206"
"10064","20221206"
"10065","20221206"
"10066","20221206"
"10067","20221206"
"10068","20221206"
"10069","20221206"
"10070","20221206"
"10071","20221206"
"10072","20221206"
"10073","20221206"
"10074","20221206"
"10075","20221206"
"10076","20221206"
"10077","20221206"
"10078","20221206"
"10079","20221206"
"10080","20221206"
"10081","20221206"
"10082","20221206"
"10083","20221206"
"10084","20221206"
"10085","20221206"
"10086","20221206"
"10087","20221206"
"10088","20221206"
"10089","20221206"
"10090","20221206"
"10091","20221206"
"10092","20221206"
"10093","20221206"
"10094","20221206"
"10095","20221206"
"10096","20221206"
"10097","20221206"
"10098","20221206"
"10099","20221206"
"10100","20221206"
"10101","20221206"
"10102","20221206"
"10103","20221206"
"10104","20221206"
"10105","20221206"
"10106","20221206"
"10107","20221206"
"10108","20221206"
"10109","20221206"
"10110","20221206"
"10111","20221206"
"10112","20221206"
"10113","20221206"
"10114","20221206"
"10115","20221206"
"10116","20221206"
"10117","20221206"
"10118","20221206"
"10119","20221206"
"10120","20221206"
"10121","20221206"
"10122","20221206"
"10123","20221206"
"10124","20221206"
"10125","20221206"
"10126","20221206"
"10127","20221206"
"10128","20221206"
"10129","20221206"
"10130","20221206"
"10131","20221206"
"10132","20221206"
"10133","20221206"
"10134","20221206"
"10135","20221206"
"10136","20221206"
"10137","20221206"
"10138","20221206"
"10139","20221206"
"10140","20221206"
"10141","20221206"
"10142","20221206"
"10143","20221206"
"10144","20221206"
"10145","20221206"
"10146","20221206"
"10147","20221206"
"10148","20221206"
"10149","20221206"
"10150","20221206"
"10151","20221206"
"10152","20221206"
"10153","20221206"
"10154","20221206"
"10155","20221206"
"10156","20221206"
"10157","20221206"
"10158","20221206"
"10159","20221206"
"10160","20221206"
"10161","20221206"
"10162","20221206"
"10163","20221206"
"10164","20221206"
"10165","20221206"
"10166","20221206"
"10167","20221206"
"10168","20221206"
"10169","20221206"
"10170","20221206"
"10171","20221206"
"10172","20221206"
"10173","20221206"
"10174","20221206"
"10175","20221206"
"10176","20221206"
"10177","20221206"
"10178","20221206"
"10179","20221206"
"10180","20221206"
"10181","20221206"
"10182","20221206"
"10183","20221206"
"10184","20221206"
"10185","20221206"
"10186","20221206"
"10187","20221206"
"10188","20221206"
"10189","20221206"
"10190","20221206"
"10191","20221206"
"10192","20221206"
"10193","20221206"
"10194","20221206"
"10195","20221206"
"10196","20221206"
"10197","20221206"
"10198","20221206"
"10199","20221206"
"10200","20221206"
"10201","20221206"
"10202","20221206"
"10203","20221206"
"10204","20221206"
"10205","20221206"
"10206","20221206"
"10207","20221206"
"10208","20221206"
"10209","20221206"
"10210","20221206"
"10211","20221206"
"10212","20221206"
"10213","20221206"
"10214","20221206"
"10215","20221206"
"10216","20221206"
"10217","20221206"
"10218","20221206"
"10219","20221206"
"10220","20221206"
"10221","20221206"
"10222","20221206"
"10223","20221206"
"10224","20221206"
"10225","20221206"
"10226","20221206"
"10227","20221206"
"10228","20221206"
"10229","20221206"
"10230","20221206"
"10231","20221206"
"10232","20221206"
"10233","20221206"
"10234","20221206"
"10235","20221206"
"10236","20221206"
"10237","20221206"
"10238","20221206"
"10239","20221206"
"10240","20221206"
"10241","20221206"
"10242","20221206"
"10243","20221206"
"10244","20221206"
"10245","20221206"
"10246","20221206"
"10247","20221206"
"10248","20221206"
"10249","20221206"
"10250","20221206"
"10251","20221206"
"10252","20221206"
"10253","20221206"
"10254","20221206"
"10255","20221206"
"10256","20221206"
"10257","20221206"
"10258","20221206"
"10259","20221206"
"10260","20221206"
"10261","20221206"
"10262","20221206"
"10263","20221206"
"10264","20221206"
"10265","20221206"
"10266","20221206"
"10267","20221206"
"10268","20221206"
"10269","20221206"
"10270","20221206"
"10271","20221206"
"10272","20221206"
"10273","20221206"
"10274","20221206"
"10275","20221206"
"10276","20221206"
"10277","20221206"
"10278","20221206"
"10279","20221206"
"10280","20221206"
"10281","20221206"
"10282","20221206"
"10283","20221206"
"10284","20221206"
"10285","20221206"
"10286","20221206"
"10287","20221206"
"10288","20221206"
"10289","20221206"
"10290","20221206"
"10291","20221206"
"10292","20221206"
"10293","20221206"
"10294","20221206"
"10295","20221206"
"10296","20221206"
"10297","20221206"
"10298","20221206"
"10299","20221206"
"10300","20221206"
"10301","20221206"
"10302","20221206"
"10303","20221206"
"10304","20221206"
"10305","20221206"
"10306","20221206"
"10307","20221206"
"10308","20221206"
"10309","20221206"
"10310","20221206"
"10311","20221206"
"10312","20221206"
"10313","20221206"
"10314","20221206"
"10315","20221206"
"10316","20221206"
"10317","20221206"
"10318","20221206"
"10319","20221206"
"10320","20221206"
"10321","20221206"
"10322","20221206"
"10323","20221206"
"10324","20221206"
"10325","20221206"
"10326","20221206"
"10327","20221206"
"10328","20221206"
"10329","20221206"
"10330","20221206"
"10331","20221206"
"10332","20221206"
"10333","20221206"
"10334","20221206"
"10335","20221206"
"10336","20221206"
"10337","20221206"
"10338","20221206"
"10339","20221206"
"10340","20221206"
"10341","20221206"
"10342","20221206"
"10343","20221206"
"10344","20221206"
"10345","20221206"
"10346","20221206"
"10347","20221206"
"10348","20221206"
"10349","20221206"
"10350","20221206"
"10351","20221206"
"10352","20221206"
"10353","20221206"
"10354","20221206"
"10355","20221206"
"10356","20221206"
"10357","20221206"
"10358","20221206"
"10359","20221206"
"10360","20221206"
"10361","20221206"
"10362","20221206"
"10363","20221206"
"10364","20221206"
"10365","20221206"
"10366","20221206"
"10367","20221206"
"10368","20221206"
"10369","20221206"
"10370","20221206"
"10371","20221206"
"10372","20221206"
"10373","20221206"
"10374","20221206"
"10375","20221206"
"10376","20221206"
"10377","20221206"
"10378","20221206"
"10379","20221206"
"10380","20221206"
"10381","20221206"
"10382","20221206"
"10383","20221206"
"10384","20221206"
"10385","20221206"
"10386","20221206"
"10387","20221206"
"10388","20221206"
"10389","20221206"
"10390","20221206"
"10391","20221206"
"10392","20221206"
"10393","20221206"
"10394","20221206"
"10395","20221206"
"10396","20221206"
"10397","20221206"
"10398","20221206"
"10399","20221206"
"10400","20221206"
"10401","20221206"
"10402","20221206"
"10403","20221206"
"10404","20221206"
"10405","20221206"
"10406","20221206"
"10407","20221206"
"10408","20221206"
"10409","20221206"
"10410","20221206"
"10411","20221206"
"10412","20221206"
"10413","20221206"
"10414","20221206"
"10415","20221206"
"10416","20221206"
"10417","20221206"
"10418","20221206"
"10419","20221206"
"10420","20221206"
"10421","20221206"
"10422","20221206"
"10423","20221206"
"10424","20221206"
"10425","20221206"
"10426","20221206"
"10427","20221206"
"10428","20221206"
"10429","20221206"
"10430","20221206"
"10431","20221206"
"10432","20221206"
"10433","20221206"
"10434","20221206"
"10435","20221206"
"10436","20221206"
"10437","20221206"
"10438","20221206"
"10439","20221206"
"10440","20221206"
"10441","20221206"
"10442","20221206"
"10443","20221206"
"10444","20221206"
"10445","20221206"
"10446","20221206"
"10447","20221206"
"10448","20221206"
"10449","20221206"
"10450","20221206"
"10451","20221206"
"10452","20221206"
"10453","20221206"
"10454","20221206"
"10455","20221206"
"10456","20221206"
"10457","20221206"
"10458","20221206"
"10459","20221206"
"10460","20221206"
"10461","20221206"
"10462","20221206"
"10463","20221206"
"10464","20221206"
"10465","20221206"
"10466","20221206"
"10467","20221206"
"10468","20221206"
"10469","20221206"
"10470","20221206"
"10471","20221206"
"10472","20221206"
"10473","20221206"
"10474","20221206"
"10475","20221206"
"10476","20221206"
"10477","20221206"
"10478","20221206"
"10479","20221206"
"10480","20221206"
"10481","20221206"
"10482","20221206"
"10483","20221206"
"10484","20221206"
"10485","20221206"
"10486","20221206"
"10487","20221206"
"10488","20221206"
"10489","20221206"
"10490","20221206"
"10491","20221206"
"10492","20221206"
"10493","20221206"
"10494","20221206"
"10495","20221206"
"10496","20221206"
"10497","20221206"
"10498","20221206"
"10499","20221206"
"10500","20221206"
"10501","20221206"
"10502","20221206"
"10503","20221206"
"10504","20221206"
"10505","20221206"
"10506","20221206"
"10507","20221206"
"10508","20221206"
"10509","20221206"
"10510","20221206"
"10511","20221206"
"10512","20221206"
"10513","20221206"
"10514","20221206"
"10515","20221206"
"10516","20221206"
"10517","20221206"
"10518","20221206"
"10519","20221206"
"10520","20221206"
"10521","20221206"
"10522","20221206"
"10523","20221206"
"10524","20221206"
"10525","20221206"
"10526","20221206"
"10527","20221206"
"10528","20221206"
"10529","20221206"
"10530","20221206"
"10531","20221206"
"10532","20221206"
"10533","20221206"
"10534","20221206"
"10535","20221206"
"10536","20221206"
"10537","20221206"
"10538","20221206"
"10539","20221206"
"10540","20221206"
"10541","20221206"
"10542","20221206"
"10543","20221206"
"10544","20221206"
"10545","20221206"
"10546","20221206"
"10547","20221206"
"10548","20221206"
"10549","20221206"
"10550","20221206"
"10551","20221206"
"10552","20221206"
"10553","20221206"
"10554","20221206"
"10555","20221206"
"10556","20221206"
"10557","20221206"
"10558","20221206"
"10559","20221206"
"10560","20221206"
"10561","20221206"
"10562","20221206"
"10563","20221206"
"10564","20221206"
"10565","20221206"
"10566","20221206"
"10567","20221206"
"10568","20221206"
"10569","20221206"
"10570","20221206"
"10571","20221206"
"10572","20221206"
"10573","20221206"
"10574","20221206"
"10575","20221206"
"10576","20221206"
"10577","20221206"
"10578","20221206"
"10579","20221206"
"10580","20221206"
"10581","20221206"
"10582","20221206"
"10583","20221206"
"10584","20221206"
"10585","20221206"
"10586","20221206"
"10587","20221206"
"10588","20221206"
"10589","20221206"
"10590","20221206"
"10591","20221206"
"10592","20221206"
"10593","20221206"
"10594","20221206"
"10595","20221206"
"10596","20221206"
"10597","20221206"
"10598","20221206"
"10599","20221206"
"10600","20221206"
"10601","20221206"
"10602","20221206"
"10603","20221206"
"10604","20221206"
"10605","20221206"
"10606","20221206"
"10607","20221206"
"10608","20221206"
"10609","20221206"
"10610","20221206"
"10611","20221206"
"10612","20221206"
"10613","20221206"
"10614","20221206"
"10615","20221206"
"10616","20221206"
"10617","20221206"
"10618","20221206"
"10619","20221206"
"10620","20221206"
"10621","20221206"
"10622","20221206"
"10623","20221206"
"10624","20221206"
"10625","20221206"
"10626","20221206"
"10627","20221206"
"10628","20221206"
"10629","20221206"
"10630","20221206"
"10631","20221206"
"10632","20221206"
"10633","20221206"
"10634","20221206"
"10635","20221206"
"10636","20221206"
"10637","20221206"
"10638","20221206"
"10639","20221206"
"10640","20221206"
"10641","20221206"
"10642","20221206"
"10643","20221206"
"10644","20221206"
"10645","20221206"
"10646","20221206"
"10647","20221206"
"10648","20221206"
"10649","20221206"
"10650","20221206"
"10651","20221206"
"10652","20221206"
"10653","20221206"
"10654","20221206"
"10655","20221206"
"10656","20221206"
"10657","20221206"
"10658","20221206"
"10659","20221206"
"10660","20221206"
"10661","20221206"
"10662","20221206"
"10663","20221206"
"10664","20221206"
"10665","20221206"
"10666","20221206"
"10667","20221206"
"10668","20221206"
"10669","20221206"
"10670","20221206"
"10671","20221206"
"10672","20221206"
"10673","20221206"
"10674","20221206"
"10675","20221206"
"10676","20221206"
"10677","20221206"
"10678","20221206"
"10679","20221206"
"10680","20221206"
"10681","20221206"
"10682","20221206"
"10683","20221206"
"10684","20221206"
"10685","20221206"
"10686","20221206"
"10687","20221206"
"10688","20221206"
"10689","20221206"
"10690","20221206"
"10691","20221206"
"10692","20221206"
"10693","20221206"
